article_id,category,subcategory,title,abstract,url,title_entities,abstract_entities
N87864,sports,racing,Parker Kligerman finishes 15th at Talladega Superspeedway,"Parker Kligerman finished 15th in the 1000Bulbs.com 500 at Talladega Superspeedway. Ryan Blaney earned the checkered flag in the race, with Ryan Newman finishing second, and Denny Hamlin placing third. Aric Almirola brought home fourth place, followed by Michael McDowell in the No. 5 spot. Blaney has advanced to the next round of the Cup […]",https://assets.msn.com/labs/mind/AAISaYG.html,"[{""Label"": ""Parker Kligerman"", ""Type"": ""P"", ""WikidataId"": ""Q7138336"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Parker Kligerman""]}, {""Label"": ""Talladega Superspeedway"", ""Type"": ""U"", ""WikidataId"": ""Q1547320"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [34], ""SurfaceForms"": [""Talladega Superspeedway""]}]","[{""Label"": ""Parker Kligerman"", ""Type"": ""P"", ""WikidataId"": ""Q7138336"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Parker Kligerman""]}, {""Label"": ""Ryan Blaney"", ""Type"": ""P"", ""WikidataId"": ""Q7383887"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [84, 291], ""SurfaceForms"": [""Ryan Blaney"", ""Blaney""]}, {""Label"": ""Talladega Superspeedway"", ""Type"": ""U"", ""WikidataId"": ""Q1547320"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""Talladega Superspeedway""]}, {""Label"": ""Michael McDowell (racing driver)"", ""Type"": ""P"", ""WikidataId"": ""Q1928582"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [255], ""SurfaceForms"": [""Michael McDowell""]}, {""Label"": ""Ryan Newman (racing driver)"", ""Type"": ""P"", ""WikidataId"": ""Q525980"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [140], ""SurfaceForms"": [""Ryan Newman""]}, {""Label"": ""Aric Almirola"", ""Type"": ""P"", ""WikidataId"": ""Q372297"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [202], ""SurfaceForms"": [""Aric Almirola""]}, {""Label"": ""Denny Hamlin"", ""Type"": ""P"", ""WikidataId"": ""Q721634"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [174], ""SurfaceForms"": [""Denny Hamlin""]}, {""Label"": ""NASCAR Cup Series"", ""Type"": ""N"", ""WikidataId"": ""Q2707177"", ""Confidence"": 0.982, ""OccurrenceOffsets"": [336], ""SurfaceForms"": [""Cup""]}]"
N17158,sports,football_nfl,"12,100 meal packets for veterans stolen from Lenexa charity","LENEXA, KS (KCTV) -- A trailer filled with food meant for veterans was plucked right out of a charity's parking lot. The group's founder discovered it missing Monday, on Veteran's Day, and says it was like a punch in the gut. ""Initially it was just food industry serving heroes. But it's not just the food industry supporting us anymore,"" said Paul Chapa who is the Founder and President of Friends in Service of Heroes. Friends in Service of Heroes...",https://assets.msn.com/labs/mind/BBWEEg8.html,"[{""Label"": ""Lenexa, Kansas"", ""Type"": ""G"", ""WikidataId"": ""Q992536"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [45], ""SurfaceForms"": [""Lenexa""]}]","[{""Label"": ""Lenexa, Kansas"", ""Type"": ""G"", ""WikidataId"": ""Q992536"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""LENEXA""]}, {""Label"": ""KCTV"", ""Type"": ""M"", ""WikidataId"": ""Q365150"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""KCTV""]}, {""Label"": ""Veterans Day"", ""Type"": ""H"", ""WikidataId"": ""Q755999"", ""Confidence"": 0.999, ""OccurrenceOffsets"": [170], ""SurfaceForms"": [""Veteran's Day""]}, {""Label"": ""Kansas"", ""Type"": ""G"", ""WikidataId"": ""Q1558"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8], ""SurfaceForms"": [""KS""]}]"
N92997,news,newsus,"The cheapest apartments for rent in Spring Branch West, Houston","If you're on the hunt for a rental, you know how hard it can be to find a good deal nearby. So what does the low-end rental price in Spring Branch West look like these days?",https://assets.msn.com/labs/mind/BBWyjuW.html,"[{""Label"": ""Houston"", ""Type"": ""G"", ""WikidataId"": ""Q16555"", ""Confidence"": 0.959, ""OccurrenceOffsets"": [56], ""SurfaceForms"": [""Houston""]}]",[]
N91901,video,news,Supreme Court to hear arguments over legality of Trump's termination of DACA,The Supreme Court kicks off oral arguments over the Trump administration's plan to end protections DACA afforded to immigrants who were brought into the country illegally when they were children.,https://assets.msn.com/labs/mind/BBWEgwG.html,"[{""Label"": ""Deferred Action for Childhood Arrivals"", ""Type"": ""U"", ""WikidataId"": ""Q5251504"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [72], ""SurfaceForms"": [""DACA""]}]","[{""Label"": ""Deferred Action for Childhood Arrivals"", ""Type"": ""U"", ""WikidataId"": ""Q5251504"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [99], ""SurfaceForms"": [""DACA""]}, {""Label"": ""Presidency of Donald Trump"", ""Type"": ""U"", ""WikidataId"": ""Q27809653"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [52], ""SurfaceForms"": [""Trump administration""]}]"
N38749,sports,football_ncaa,Arizona football fires defensive coordinator Marcel Yates,Arizona head coach Kevin Sumlin has fired defensive coordinator Marcel Yates and linebackers coach John Rushing.,https://assets.msn.com/labs/mind/AAJrWoE.html,"[{""Label"": ""Arizona Wildcats football"", ""Type"": ""F"", ""WikidataId"": ""Q4791461"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Arizona football""]}]","[{""Label"": ""Kevin Sumlin"", ""Type"": ""P"", ""WikidataId"": ""Q6397568"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [19], ""SurfaceForms"": [""Kevin Sumlin""]}, {""Label"": ""John Rushing"", ""Type"": ""P"", ""WikidataId"": ""Q6255938"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [99], ""SurfaceForms"": [""John Rushing""]}, {""Label"": ""Arizona"", ""Type"": ""G"", ""WikidataId"": ""Q816"", ""Confidence"": 0.911, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Arizona""]}]"
N81617,news,newsscienceandtechnology,Facebook Pay aims to make it easier to send money across all of its apps,Facebook is taking another step to tie its massive social media applications more closely together at a time when there are mounting calls for the company to be broken up.,https://assets.msn.com/labs/mind/BBWEunh.html,[],"[{""Label"": ""Facebook"", ""Type"": ""O"", ""WikidataId"": ""Q355"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Facebook""]}]"
N83479,sports,tennis,Andy Murray Announces in Teary Press Conference That He'll Retire This Year: 'The Pain Is Too Much',Andy Murray is saying goodbye to the world of professional tennis.,https://assets.msn.com/labs/mind/AAJPMN0.html,"[{""Label"": ""News conference"", ""Type"": ""C"", ""WikidataId"": ""Q272281"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [31], ""SurfaceForms"": [""Press Conference""]}, {""Label"": ""Retirement"", ""Type"": ""C"", ""WikidataId"": ""Q946865"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [59], ""SurfaceForms"": [""Retire""]}]",[]
N110376,news,newsus,New Jersey woman admits pouring boiling water on 3-year-old boy in her care,,https://assets.msn.com/labs/mind/AAJ1XUJ.html,"[{""Label"": ""New Jersey"", ""Type"": ""G"", ""WikidataId"": ""Q1408"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""New Jersey""]}]",[]
N115653,autos,autosnews,Ford announces safety recall for vehicles built at Kentucky Truck Plant,,https://assets.msn.com/labs/mind/AAJByJf.html,"[{""Label"": ""Kentucky Truck Assembly"", ""Type"": ""F"", ""WikidataId"": ""Q6392414"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [51], ""SurfaceForms"": [""Kentucky Truck Plant""]}]",[]
N82948,foodanddrink,newstrends,Al Roker's Southern Chicken Biscuit Sliders at the TODAY Cafe,"If the past weekend's weather is any indication, the autumn cool-down has finally reached us in Central Florida. And as temps drop, hankerings for comfort food tend to rise. Just in time to capitalize is a new dish at Universal Orlando Resort's TODAY Café: Al's Southern Chicken Biscuit Sliders ($12.99). An Al Roker-designed original, these pay homage to Roker's mother-in-law, and feature grilled chicken, pimento cheese, crispy onions, Carolina...",https://assets.msn.com/labs/mind/BBWAQdP.html,[],"[{""Label"": ""Universal Orlando"", ""Type"": ""O"", ""WikidataId"": ""Q778011"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [218], ""SurfaceForms"": [""Universal Orlando Resort""]}]"
N14700,video,news,NYT: Bill Gates repeatedly met with Jeffrey Epstein,"A new report is shedding light on a surprising relationship between the late Jeffrey Epstein and Bill Gates. New York Times columnist James Stewart joins Stephanie Ruhle with reporting on their meetings and to discuss his new book, ""Deep State: Trump, the FBI, and the Rule of Law.""",https://assets.msn.com/labs/mind/AAIONzO.html,"[{""Label"": ""Jeffrey Epstein"", ""Type"": ""P"", ""WikidataId"": ""Q2904131"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [36], ""SurfaceForms"": [""Jeffrey Epstein""]}, {""Label"": ""The New York Times"", ""Type"": ""M"", ""WikidataId"": ""Q9684"", ""Confidence"": 0.923, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""NYT""]}]","[{""Label"": ""Jeffrey Epstein"", ""Type"": ""P"", ""WikidataId"": ""Q2904131"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [77], ""SurfaceForms"": [""Jeffrey Epstein""]}, {""Label"": ""Rule of law"", ""Type"": ""C"", ""WikidataId"": ""Q44918"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [269], ""SurfaceForms"": [""Rule of Law""]}, {""Label"": ""James Stewart"", ""Type"": ""P"", ""WikidataId"": ""Q102462"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [134], ""SurfaceForms"": [""James Stewart""]}, {""Label"": ""The New York Times"", ""Type"": ""M"", ""WikidataId"": ""Q9684"", ""Confidence"": 0.923, ""OccurrenceOffsets"": [109], ""SurfaceForms"": [""New York Times""]}, {""Label"": ""Federal Bureau of Investigation"", ""Type"": ""O"", ""WikidataId"": ""Q8333"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [256], ""SurfaceForms"": [""FBI,""]}]"
N45526,lifestyle,lifestylebuzz,'He was loving and caring': Friends set up memorial for Tecumseh student killed in crash,"Tecumseh High School student Ryder Kinsey died and another student was seriously injured in a single-vehicle crash Tuesday afternoon. Sign up for our Newsletters The crash occurred near Broadway and Rangeline. The scene has since become a memorial where students gathered during their lunch break Wednesday. Kinsey's friends, Hayden Coker and Kamron Gilpin, left food and a beverage at the memorial. ""We brought Ryder's favorite food to eat at his...",https://assets.msn.com/labs/mind/BBWIxjo.html,[],"[{""Label"": ""Rangeline Conference"", ""Type"": ""U"", ""WikidataId"": ""Q7292734"", ""Confidence"": 0.924, ""OccurrenceOffsets"": [199], ""SurfaceForms"": [""Rangeline""]}, {""Label"": ""Broadway theatre"", ""Type"": ""F"", ""WikidataId"": ""Q235065"", ""Confidence"": 0.92, ""OccurrenceOffsets"": [186], ""SurfaceForms"": [""Broadway""]}, {""Label"": ""Tecumseh High School (New Carlisle, Ohio)"", ""Type"": ""F"", ""WikidataId"": ""Q14716822"", ""Confidence"": 0.99, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Tecumseh High School""]}]"
N55631,music,cma-awards,"CMA Awards: Reba McEntire, Dolly Parton, Carrie Underwood to celebrate 'the year of the woman'","Carrie Underwood, Reba McEntire and Dolly Parton will co-host the 53rd CMA Awards, which will air live from Nashville's Bridgestone Arena at 7 p.m. Wednesday on ABC.",https://assets.msn.com/labs/mind/BBWt1sr.html,"[{""Label"": ""Dolly Parton"", ""Type"": ""P"", ""WikidataId"": ""Q180453"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [27], ""SurfaceForms"": [""Dolly Parton""]}, {""Label"": ""Reba McEntire"", ""Type"": ""P"", ""WikidataId"": ""Q229430"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [12], ""SurfaceForms"": [""Reba McEntire""]}, {""Label"": ""Country Music Association Awards"", ""Type"": ""B"", ""WikidataId"": ""Q1137234"", ""Confidence"": 0.997, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""CMA Awards""]}, {""Label"": ""Carrie Underwood"", ""Type"": ""P"", ""WikidataId"": ""Q215546"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [41], ""SurfaceForms"": [""Carrie Underwood""]}]","[{""Label"": ""Dolly Parton"", ""Type"": ""P"", ""WikidataId"": ""Q180453"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [36], ""SurfaceForms"": [""Dolly Parton""]}, {""Label"": ""Reba McEntire"", ""Type"": ""P"", ""WikidataId"": ""Q229430"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [18], ""SurfaceForms"": [""Reba McEntire""]}, {""Label"": ""Carrie Underwood"", ""Type"": ""P"", ""WikidataId"": ""Q215546"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Carrie Underwood""]}, {""Label"": ""Bridgestone Arena"", ""Type"": ""F"", ""WikidataId"": ""Q302869"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [120], ""SurfaceForms"": [""Bridgestone Arena""]}, {""Label"": ""Nashville, Tennessee"", ""Type"": ""G"", ""WikidataId"": ""Q23197"", ""Confidence"": 0.985, ""OccurrenceOffsets"": [108], ""SurfaceForms"": [""Nashville""]}, {""Label"": ""American Broadcasting Company"", ""Type"": ""O"", ""WikidataId"": ""Q169889"", ""Confidence"": 0.995, ""OccurrenceOffsets"": [161], ""SurfaceForms"": [""ABC""]}]"
N22583,sports,mma,John McCarthy: Greg Hardy inhaler fiasco 'falls on the commission',Big John feels bad for Greg Hardy following this UFC Boston mess.,https://assets.msn.com/labs/mind/AAJaWJv.html,"[{""Label"": ""Greg Hardy"", ""Type"": ""P"", ""WikidataId"": ""Q3116233"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [15], ""SurfaceForms"": [""Greg Hardy""]}]","[{""Label"": ""Greg Hardy"", ""Type"": ""P"", ""WikidataId"": ""Q3116233"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [25], ""SurfaceForms"": [""Greg Hardy""]}]"
N57415,finance,financenews,CMS votes to remove Cornelius from low-priority construction list,"Cornelius is back on the Charlotte-Mecklenburg Schools' priority list for school construction, after the CMS board voted unanimously Tuesday to remove the town from the Municipal Concerns Act. The vote indicates a potential relaxing of tensions between the towns and CMS, which have clashed over the issue of crowding in neighborhood schools. Study groups formed in some of the towns ...",https://assets.msn.com/labs/mind/AAJcIfk.html,"[{""Label"": ""Cornelius, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q2028004"", ""Confidence"": 0.912, ""OccurrenceOffsets"": [20], ""SurfaceForms"": [""Cornelius""]}]","[{""Label"": ""Cornelius, North Carolina"", ""Type"": ""G"", ""WikidataId"": ""Q2028004"", ""Confidence"": 0.912, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Cornelius""]}]"
N100554,news,newsworld,Union man arrested for burglary after claiming he had permission to 'scrap' parts of a vacant home,"FRANKLIN COUNTY, Mo. (KMOV.com)   A man was arrested after allegedly burglarizing a vacant Franklin County home. Zachary William Cooper, 28, from Union, was taken into custody and charged with second-degree burglary and unlawful possession of drug paraphernalia after the Oct. 24 incident. According to the sheriff's office, Cooper was found inside a vacant home in the 1200 block of Old County Farm Road in Union after a caller reported seeing a...",https://assets.msn.com/labs/mind/AAJz2I3.html,"[{""Label"": ""Union, Missouri"", ""Type"": ""G"", ""WikidataId"": ""Q1001710"", ""Confidence"": 0.966, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Union""]}]","[{""Label"": ""Union, Missouri"", ""Type"": ""G"", ""WikidataId"": ""Q1001710"", ""Confidence"": 0.966, ""OccurrenceOffsets"": [146, 408], ""SurfaceForms"": [""Union"", ""Union""]}, {""Label"": ""Franklin County, Missouri"", ""Type"": ""G"", ""WikidataId"": ""Q490383"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [0, 91], ""SurfaceForms"": [""FRANKLIN COUNTY"", ""Franklin County""]}, {""Label"": ""Farm-to-market road"", ""Type"": ""C"", ""WikidataId"": ""Q2504435"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [395], ""SurfaceForms"": [""Farm Road""]}, {""Label"": ""Missouri"", ""Type"": ""G"", ""WikidataId"": ""Q1581"", ""Confidence"": 0.993, ""OccurrenceOffsets"": [17], ""SurfaceForms"": [""Mo""]}]"
N91925,lifestyle,lifestylebuzz,The Fast and the Furry-ous: Watch Rats Drive Tiny Cars in the Name of Science,"Maze-running lab rats can definitely teach us a lot, but car-operating ones could teach us even more.",https://assets.msn.com/labs/mind/AAJeZOC.html,[],[]
N87155,weather,weathertopstories,Melting Arctic sea ice could cause the spread of a deadly virus to marine mammals,"Climate change means melting ice and habitat loss for animals in the Arctic. But there's an invisible side effect of warming temperatures and rising tides, and it's killing key marine species.",https://assets.msn.com/labs/mind/BBWB4kt.html,"[{""Label"": ""Arctic ice pack"", ""Type"": ""U"", ""WikidataId"": ""Q3651008"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [8], ""SurfaceForms"": [""Arctic sea ice""]}]","[{""Label"": ""K\u00f6ppen climate classification"", ""Type"": ""C"", ""WikidataId"": ""Q124095"", ""Confidence"": 0.921, ""OccurrenceOffsets"": [0], ""SurfaceForms"": [""Climate""]}]"
N112794,foodanddrink,newstrends,"Tyler Anderson's Square Peg Pizzeria opens Friday in Glastonbury, and there are arcade games","After opening upscale hotel restaurants in Hartford and New Haven over the past 18 months, Tyler Anderson is switching gears, opening Square Peg Pizzeria in Glastonbury, a project he calls ""100 percent fun"" -- a pizza joint with red-sauce Italian dishes and arcade games. The casual restaurant, in the Hebron Avenue space that formerly housed Piatti Restaurant & Bar, opens Friday at 4 p.m. for ...",https://assets.msn.com/labs/mind/AAIWlGe.html,"[{""Label"": ""Glastonbury, Connecticut"", ""Type"": ""G"", ""WikidataId"": ""Q753943"", ""Confidence"": 0.974, ""OccurrenceOffsets"": [53], ""SurfaceForms"": [""Glastonbury""]}]","[{""Label"": ""Glastonbury, Connecticut"", ""Type"": ""G"", ""WikidataId"": ""Q753943"", ""Confidence"": 0.974, ""OccurrenceOffsets"": [157], ""SurfaceForms"": [""Glastonbury""]}, {""Label"": ""Italian cuisine"", ""Type"": ""U"", ""WikidataId"": ""Q192786"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [239], ""SurfaceForms"": [""Italian dishes""]}, {""Label"": ""Hartford and New Haven Railroad"", ""Type"": ""U"", ""WikidataId"": ""Q5674572"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [43], ""SurfaceForms"": [""Hartford and New Haven""]}]"
N32405,sports,basketball_ncaa,'You want something? Go get it! Period': How Evansville toppled Kentucky,"Evansville basketball   a proud program with deep tradition that last made an NCAA tournament in 1999   back to national relevancy, if for one night.",https://assets.msn.com/labs/mind/BBWHBaq.html,"[{""Label"": ""Geological period"", ""Type"": ""N"", ""WikidataId"": ""Q392928"", ""Confidence"": 0.906, ""OccurrenceOffsets"": [32], ""SurfaceForms"": [""Period""]}, {""Label"": ""Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q1603"", ""Confidence"": 0.902, ""OccurrenceOffsets"": [64], ""SurfaceForms"": [""Kentucky""]}]","[{""Label"": ""Lexington, Kentucky"", ""Type"": ""G"", ""WikidataId"": ""Q49241"", ""Confidence"": 1.0, ""OccurrenceOffsets"": [], ""SurfaceForms"": []}, {""Label"": ""National Collegiate Athletic Association"", ""Type"": ""O"", ""WikidataId"": ""Q271805"", ""Confidence"": 0.981, ""OccurrenceOffsets"": [78], ""SurfaceForms"": [""NCAA""]}]"
